001,2021-10-01 13:52:58,,31.97,1011,43,2.38,broken clouds,2
011,2021-10-01 13:53:01,,31.97,1011,43,2.38,broken clouds,2
111,2021-10-01 13:53:04,,31.97,1011,43,2.38,broken clouds,2
001,2021-10-01 13:53:05,,31.97,1011,43,2.38,broken clouds,2
002,2021-10-01 13:53:07,,31.97,1011,43,2.38,broken clouds,2
011,2021-10-01 13:53:08,,31.97,1011,43,2.38,broken clouds,2
022,2021-10-01 13:53:10,,31.97,1011,43,2.38,broken clouds,2
111,2021-10-01 13:53:11,,31.97,1011,43,2.38,broken clouds,2
222,2021-10-01 13:53:13,,31.97,1011,43,2.38,broken clouds,2
002,2021-10-01 13:53:14,,31.97,1011,43,2.38,broken clouds,2
003,2021-10-01 13:53:16,,31.97,1011,43,2.38,broken clouds,2
022,2021-10-01 13:53:17,,31.97,1011,43,2.38,broken clouds,2
033,2021-10-01 13:53:19,,31.97,1011,43,2.38,broken clouds,2
222,2021-10-01 13:53:20,,31.97,1011,43,2.38,broken clouds,2
333,2021-10-01 13:53:22,,31.97,1011,43,2.38,broken clouds,2
003,2021-10-01 13:53:23,,31.97,1011,43,2.38,broken clouds,2
033,2021-10-01 13:53:26,,31.97,1011,43,2.38,broken clouds,2
333,2021-10-01 13:53:29,,31.97,1011,43,2.38,broken clouds,2
001,2021-10-01 13:54:05,,31.97,1011,43,2.38,broken clouds,2
011,2021-10-01 13:54:08,,31.97,1011,43,2.38,broken clouds,2
111,2021-10-01 13:54:11,,31.97,1011,43,2.38,broken clouds,2
002,2021-10-01 13:54:14,,31.97,1011,43,2.38,broken clouds,2
022,2021-10-01 13:54:17,,31.97,1011,43,2.38,broken clouds,2
222,2021-10-01 13:54:20,,31.97,1011,43,2.38,broken clouds,2
003,2021-10-01 13:54:23,,31.97,1011,43,2.38,broken clouds,2
033,2021-10-01 13:54:26,,31.97,1011,43,2.38,broken clouds,2
333,2021-10-01 13:54:29,,31.97,1011,43,2.38,broken clouds,2
001,2021-10-01 13:55:04,,31.97,1011,43,2.38,broken clouds,2
011,2021-10-01 13:55:07,,31.97,1011,43,2.38,broken clouds,2
111,2021-10-01 13:55:10,,31.97,1011,43,2.38,broken clouds,2
002,2021-10-01 13:55:13,,31.97,1011,43,2.38,broken clouds,2
022,2021-10-01 13:55:16,,31.97,1011,43,2.38,broken clouds,2
222,2021-10-01 13:55:19,,31.97,1011,43,2.38,broken clouds,2
003,2021-10-01 13:55:22,,31.97,1011,43,2.38,broken clouds,2
033,2021-10-01 13:55:25,,31.97,1011,43,2.38,broken clouds,2
333,2021-10-01 13:55:28,,31.97,1011,43,2.38,broken clouds,2
001,2021-10-01 13:56:04,,31.97,1011,43,2.38,broken clouds,2
011,2021-10-01 13:56:07,,31.97,1011,43,2.38,broken clouds,2
111,2021-10-01 13:56:10,,31.97,1011,43,2.38,broken clouds,2
002,2021-10-01 13:56:13,,31.97,1011,43,2.38,broken clouds,2
022,2021-10-01 13:56:16,,31.97,1011,43,2.38,broken clouds,2
222,2021-10-01 13:56:19,,31.97,1011,43,2.38,broken clouds,2
003,2021-10-01 13:56:22,,31.97,1011,43,2.38,broken clouds,2
033,2021-10-01 13:56:25,,31.97,1011,43,2.38,broken clouds,2
333,2021-10-01 13:56:28,,31.97,1011,43,2.38,broken clouds,2
001,2021-10-01 13:57:04,,31.97,1011,43,2.38,broken clouds,2
011,2021-10-01 13:57:07,,31.97,1011,43,2.38,broken clouds,2
111,2021-10-01 13:57:10,,31.97,1011,43,2.38,broken clouds,2
002,2021-10-01 13:57:13,,31.97,1011,43,2.38,broken clouds,2
022,2021-10-01 13:57:16,,31.97,1011,43,2.38,broken clouds,2
222,2021-10-01 13:57:19,,31.97,1011,43,2.38,broken clouds,2
003,2021-10-01 13:57:22,,31.97,1011,43,2.38,broken clouds,2
033,2021-10-01 13:57:25,,31.97,1011,43,2.38,broken clouds,2
333,2021-10-01 13:57:28,,31.97,1011,43,2.38,broken clouds,2
001,2021-10-01 13:58:04,,31.97,1011,43,2.38,broken clouds,2
011,2021-10-01 13:58:07,,31.97,1011,43,2.38,broken clouds,2
111,2021-10-01 13:58:10,,31.97,1011,43,2.38,broken clouds,2
002,2021-10-01 13:58:13,,31.97,1011,43,2.38,broken clouds,2
022,2021-10-01 13:58:16,,31.97,1011,43,2.38,broken clouds,2
222,2021-10-01 13:58:19,,31.97,1011,43,2.38,broken clouds,2
003,2021-10-01 13:58:22,,31.97,1011,43,2.38,broken clouds,2
033,2021-10-01 13:58:25,,31.97,1011,43,2.38,broken clouds,2
333,2021-10-01 13:58:29,,31.97,1011,43,2.38,broken clouds,2
001,2021-10-01 13:59:04,,31.97,1011,43,2.38,broken clouds,2
011,2021-10-01 13:59:07,,31.97,1011,43,2.38,broken clouds,2
111,2021-10-01 13:59:10,,31.97,1011,43,2.38,broken clouds,2
002,2021-10-01 13:59:13,,31.97,1011,43,2.38,broken clouds,2
022,2021-10-01 13:59:16,,31.97,1011,43,2.38,broken clouds,2
222,2021-10-01 13:59:19,,31.97,1011,43,2.38,broken clouds,2
003,2021-10-01 13:59:22,,31.97,1011,43,2.38,broken clouds,2
033,2021-10-01 13:59:25,,31.97,1011,43,2.38,broken clouds,2
333,2021-10-01 13:59:28,,31.97,1011,43,2.38,broken clouds,2
001,2021-10-01 14:00:04,,31.97,1011,43,2.38,broken clouds,2
011,2021-10-01 14:00:07,,31.97,1011,43,2.38,broken clouds,2
111,2021-10-01 14:00:10,,31.97,1011,43,2.38,broken clouds,2
002,2021-10-01 14:00:13,,31.97,1011,43,2.38,broken clouds,2
022,2021-10-01 14:00:16,,31.97,1011,43,2.38,broken clouds,2
222,2021-10-01 14:00:19,,31.97,1011,43,2.38,broken clouds,2
003,2021-10-01 14:00:22,,31.97,1011,43,2.38,broken clouds,2
033,2021-10-01 14:00:25,,31.97,1011,43,2.38,broken clouds,2
333,2021-10-01 14:00:28,,31.97,1011,43,2.38,broken clouds,2
001,2021-10-01 14:01:05,,31.97,1011,43,2.38,broken clouds,2
011,2021-10-01 14:01:08,,31.97,1011,43,2.38,broken clouds,2
111,2021-10-01 14:01:11,,31.97,1011,43,2.38,broken clouds,2
002,2021-10-01 14:01:14,,31.97,1011,43,2.38,broken clouds,2
022,2021-10-01 14:01:17,,31.97,1011,43,2.38,broken clouds,2
222,2021-10-01 14:01:20,,31.97,1011,43,2.38,broken clouds,2
003,2021-10-01 14:01:23,,31.97,1011,43,2.38,broken clouds,2
033,2021-10-01 14:01:26,,31.97,1011,43,2.38,broken clouds,2
333,2021-10-01 14:01:29,,31.97,1011,43,2.38,broken clouds,2
001,2021-10-01 14:01:07,,33.5,1011,43,2.38,broken clouds,2
011,2021-10-01 14:01:10,,33.5,1011,43,2.38,broken clouds,2
111,2021-10-01 14:01:13,,33.5,1011,43,2.38,broken clouds,2
002,2021-10-01 14:01:16,,33.5,1011,43,2.38,broken clouds,2
022,2021-10-01 14:01:19,,33.5,1011,43,2.38,broken clouds,2
222,2021-10-01 14:01:22,,33.5,1011,43,2.38,broken clouds,2
003,2021-10-01 14:01:25,,33.5,1011,43,2.38,broken clouds,2
033,2021-10-01 14:01:28,,33.5,1011,43,2.38,broken clouds,2
333,2021-10-01 14:01:31,,33.5,1011,43,2.38,broken clouds,2
001,2021-10-01 14:02:06,,33.5,1011,43,2.38,broken clouds,2
011,2021-10-01 14:02:09,,33.5,1011,43,2.38,broken clouds,2
111,2021-10-01 14:02:12,,33.5,1011,43,2.38,broken clouds,2
001,2021-10-01 14:25:38,,33.5,1011,43,2.38,broken clouds,2
011,2021-10-01 14:25:41,,33.5,1011,43,2.38,broken clouds,2
111,2021-10-01 14:25:44,,33.5,1011,43,2.38,broken clouds,2
002,2021-10-01 14:25:47,,33.5,1011,43,2.38,broken clouds,2
022,2021-10-01 14:25:50,,33.5,1011,43,2.38,broken clouds,2
222,2021-10-01 14:25:53,,33.5,1011,43,2.38,broken clouds,2
003,2021-10-01 14:25:56,,33.5,1011,43,2.38,broken clouds,2
033,2021-10-01 14:25:59,,33.5,1011,43,2.38,broken clouds,2
333,2021-10-01 14:26:02,,33.5,1011,43,2.38,broken clouds,2
001,2021-10-01 14:26:04,,33.5,1011,43,2.38,broken clouds,2
011,2021-10-01 14:26:07,,33.5,1011,43,2.38,broken clouds,2
111,2021-10-01 14:26:10,,33.5,1011,43,2.38,broken clouds,2
002,2021-10-01 14:26:13,,33.5,1011,43,2.38,broken clouds,2
022,2021-10-01 14:26:16,,33.5,1011,43,2.38,broken clouds,2
222,2021-10-01 14:26:19,,33.5,1011,43,2.38,broken clouds,2
003,2021-10-01 14:26:22,,33.5,1011,43,2.38,broken clouds,2
033,2021-10-01 14:26:25,,33.5,1011,43,2.38,broken clouds,2
333,2021-10-01 14:26:28,,33.5,1011,43,2.38,broken clouds,2
001,2021-10-01 14:27:04,,33.5,1011,43,2.38,broken clouds,2
011,2021-10-01 14:27:07,,33.5,1011,43,2.38,broken clouds,2
111,2021-10-01 14:27:10,,33.5,1011,43,2.38,broken clouds,2
002,2021-10-01 14:27:13,,33.5,1011,43,2.38,broken clouds,2
022,2021-10-01 14:27:16,,33.5,1011,43,2.38,broken clouds,2
222,2021-10-01 14:27:19,,33.5,1011,43,2.38,broken clouds,2
