001,2021-09-12 09:02:24,,33.17,1015,80,1.68,broken clouds,2
011,2021-09-12 09:02:27,,33.17,1015,80,1.68,broken clouds,2
111,2021-09-12 09:02:30,,33.17,1015,80,1.68,broken clouds,2
002,2021-09-12 09:02:33,,33.17,1015,80,1.68,broken clouds,2
022,2021-09-12 09:02:34,,33.17,1015,80,1.68,broken clouds,2
222,2021-09-12 09:02:37,,33.17,1015,80,1.68,broken clouds,2
003,2021-09-12 09:02:40,,33.17,1015,80,1.68,broken clouds,2
033,2021-09-12 09:02:43,,33.17,1015,80,1.68,broken clouds,2
333,2021-09-12 09:02:46,,33.17,1015,80,1.68,broken clouds,2
