111,2021-09-06 14:40:22,"12
",31.450000000000045,2
111,2021-09-06 15:33:11,"11
",31.450000000000045,2
111,2021-09-06 16:01:10,"15
",30.450000000000045,2
111,2021-09-06 16:21:12,"18
",30.450000000000045,2
111,2021-09-06 16:42:12,"17
",30.450000000000045,2
111,2021-09-06 16:50:11,"20
",30.450000000000045,2
111,2021-09-06 17:19:12,"53
",30.450000000000045,2
111,2021-09-06 17:28:13,"55
",30.450000000000045,2
111,2021-09-06 17:37:13,"46
",30.450000000000045,2
111,2021-09-06 17:44:12,"57
",30.450000000000045,2
111,2021-09-06 18:14:12,"83
",30.450000000000045,2
111,2021-09-06 18:15:12,"87
",30.450000000000045,2
111,2021-09-06 18:16:12,"87
",29.450000000000045,2
111,2021-09-06 18:17:11,"86
",29.450000000000045,2
111,2021-09-06 18:18:11,"91
",29.450000000000045,2
111,2021-09-06 18:19:12,"93
",29.450000000000045,2
111,2021-09-06 18:20:11,"89
",29.450000000000045,2
111,2021-09-06 18:21:12,"91
",29.450000000000045,2
111,2021-09-06 18:22:17,"92
",29.450000000000045,2
111,2021-09-06 18:23:12,"93
",29.450000000000045,2
111,2021-09-06 18:24:13,"91
",29.450000000000045,2
111,2021-09-06 18:25:11,"90
",29.450000000000045,2
111,2021-09-06 18:26:12,"92
",29.450000000000045,2
111,2021-09-06 18:27:12,"93
",29.450000000000045,2
111,2021-09-06 18:28:12,"94
",29.450000000000045,2
111,2021-09-06 18:29:12,"95
",29.450000000000045,2
111,2021-09-06 18:30:12,"94
",29.450000000000045,2
111,2021-09-06 18:31:11,"96
",29.450000000000045,2
111,2021-09-06 18:32:12,"95
",29.450000000000045,2
111,2021-09-06 18:33:12,"98
",29.450000000000045,2
111,2021-09-06 18:34:11,"98
",29.450000000000045,2
111,2021-09-06 18:35:11,"99
",29.450000000000045,2
111,2021-09-06 18:36:11,100,29.450000000000045,2
111,2021-09-06 18:37:10,100,29.450000000000045,2
111,2021-09-06 18:38:11,102,29.450000000000045,2
111,2021-09-06 18:39:10,104,29.450000000000045,2
111,2021-09-06 18:40:10,106,29.450000000000045,2
111,2021-09-06 18:41:10,105,29.450000000000045,2
111,2021-09-06 18:42:10,108,29.450000000000045,2
111,2021-09-06 18:43:10,110,29.450000000000045,2
111,2021-09-06 18:44:09,111,29.450000000000045,2
111,2021-09-06 18:45:10,111,29.450000000000045,2
111,2021-09-06 18:46:10,113,29.450000000000045,2
111,2021-09-06 18:47:10,114,29.450000000000045,2
111,2021-09-06 18:48:09,114,29.450000000000045,2
111,2021-09-06 18:49:10,112,29.450000000000045,2
111,2021-09-06 18:50:09,114,29.450000000000045,2
111,2021-09-06 18:51:10,117,29.450000000000045,2
111,2021-09-06 18:52:09,118,29.450000000000045,2
111,2021-09-06 18:53:10,121,29.450000000000045,2
111,2021-09-06 18:54:10,119,29.450000000000045,2
111,2021-09-06 18:55:10,122,29.450000000000045,2
111,2021-09-06 18:56:10,122,29.450000000000045,2
111,2021-09-06 18:57:11,122,29.450000000000045,2
111,2021-09-06 18:58:10,125,29.450000000000045,2
111,2021-09-06 18:59:10,128,29.450000000000045,2
111,2021-09-06 19:00:15,129,29.450000000000045,2
111,2021-09-06 19:01:11,128,29.450000000000045,2
111,2021-09-06 19:02:10,128,29.450000000000045,2
111,2021-09-06 19:03:15,131,29.450000000000045,2
111,2021-09-06 19:04:10,132,29.450000000000045,2
111,2021-09-06 19:05:11,132,29.450000000000045,2
111,2021-09-06 19:06:10,134,29.450000000000045,2
111,2021-09-06 19:07:10,136,29.450000000000045,2
111,2021-09-06 19:08:10,134,29.450000000000045,2
111,2021-09-06 19:09:10,138,29.450000000000045,2
111,2021-09-06 19:10:13,140,29.450000000000045,2
111,2021-09-06 19:11:10,139,29.450000000000045,2
111,2021-09-06 19:12:10,139,29.450000000000045,2
111,2021-09-06 19:13:10,142,29.450000000000045,2
111,2021-09-06 19:14:11,145,29.450000000000045,2
111,2021-09-06 19:15:10,147,29.450000000000045,2
111,2021-09-06 19:16:10,149,29.450000000000045,2
111,2021-09-06 19:17:11,147,29.450000000000045,2
111,2021-09-06 19:18:10,148,29.450000000000045,2
111,2021-09-06 19:19:10,149,28.450000000000045,2
111,2021-09-06 19:20:10,146,28.450000000000045,2
111,2021-09-06 19:21:10,152,28.450000000000045,2
111,2021-09-06 19:22:10,154,28.450000000000045,2
111,2021-09-06 19:23:15,155,28.450000000000045,2
111,2021-09-06 19:24:10,155,28.450000000000045,2
111,2021-09-06 19:25:16,153,28.450000000000045,2
111,2021-09-06 19:26:10,156,28.450000000000045,2
111,2021-09-06 19:27:10,159,28.450000000000045,2
111,2021-09-06 19:28:10,161,28.450000000000045,2
111,2021-09-06 19:29:10,166,28.450000000000045,2
111,2021-09-06 19:30:10,171,28.450000000000045,2
111,2021-09-06 19:31:10,170,28.450000000000045,2
111,2021-09-06 19:32:10,172,28.450000000000045,2
111,2021-09-06 19:33:10,176,28.450000000000045,2
111,2021-09-06 19:34:10,173,28.450000000000045,2
111,2021-09-06 19:35:10,169,28.450000000000045,2
111,2021-09-06 19:36:11,172,28.450000000000045,2
111,2021-09-06 19:37:10,177,28.450000000000045,2
111,2021-09-06 19:38:10,180,28.450000000000045,2
111,2021-09-06 19:39:11,184,28.450000000000045,2
111,2021-09-06 19:40:11,189,28.450000000000045,2
111,2021-09-06 19:41:10,190,28.450000000000045,2
111,2021-09-06 19:42:11,197,28.450000000000045,2
111,2021-09-06 19:43:10,198,28.450000000000045,2
